"Actinomyces","Adlercreutzia","Agathobacter","Akkermansia","Alistipes","Allisonella","Anaerofilum","Anaerofustis","Anaerostipes","Anaerotruncus","Anaerovoracaceae Family XIII AD3011 group","Anaerovoracaceae Family XIII UCG_001","Bacilli RF39","Bacteroides","Barnesiella","Barnesiellaceae uncultured","Bifidobacterium","Bilophila","Blautia","Butyricicoccaceae UCG-008","Butyricicoccaceae UCG-009","Butyricicoccus","Butyricimonas","Candidatus Soleaferrea","Christensenella","Christensenellaceae R-7 group","Christensenellaceae uncultured","Clostridia UCG-014","Clostridia class","Clostridia vadinBB60 group","Clostridium sensu stricto 1","Colidextribacter","Collinsella","Coprobacter","Coprococcus","Coriobacteriales Incertae Sedis uncultured","Defluviitaleaceae UCG-011","Desulfovibrio","Desulfovibrionaceae uncultured","Dialister","Dielma","Dorea","Eggerthella","Eggerthellaceae uncultured","Eisenbergiella","Enterorhabdus","Erysipelatoclostridium","Erysipelotrichaceae UCG-003","Erysipelotrichaceae uncultured","Escherichia-Shigella","Faecalibacterium","Flavonifractor","Fournierella","Fusicatenibacter","Gastranaerophilales","Gordonibacter","Haemophilus","Holdemanella","Holdemania","Intestinibacter","Intestinimonas","Izemoplasmatales","Lachnoclostridium","Lachnospira","Lachnospiraceae","Lachnospiraceae CAG-56","Lachnospiraceae FCS020 group","Lachnospiraceae GCA-900066575","Lachnospiraceae NC2004 group","Lachnospiraceae ND3007 group","Lachnospiraceae NK4A136 group","Lachnospiraceae UCG-004","Lachnospiraceae UCG-008","Lachnospiraceae UCG-010","Lachnospiraceae family","Lachnospiraceae uncultured","Lactobacillus","Lactococcus","Marvinbryantia","Merdibacter","Methanobrevibacter","Monoglobus","Moryella","Muribaculaceae","Negativibacillus","Odoribacter","Olsenella","Oscillibacter","Oscillospira","Oscillospiraceae NK4A214 group","Oscillospiraceae UCG-002","Oscillospiraceae UCG-003","Oscillospiraceae UCG-005","Oscillospiraceae UCG-007","Oscillospiraceae family","Oscillospiraceae uncultured","Oscillospirales UCG-010","Oscillospirales class","Oscillospirales order uncultured","Oxalobacter","Paludicola","Papillibacter","Parabacteroides","Paraprevotella","Parasutterella","Peptococcaceae uncultured","Peptococcus","Peptostreptococcaceae family","Phascolarctobacterium","Phocea","Prevotella","Rhodospirillales uncultured","Romboutsia","Roseburia","Rothia","Ruminococcaceae CAG-352","Ruminococcaceae DTU089","Ruminococcaceae Incertae Sedis","Ruminococcaceae UBA1819","Ruminococcaceae family","Ruminococcaceae uncultured","Ruminococcus","Senegalimassilia","Slackia","Streptococcus","Subdoligranulum","Sutterella","Terrisporobacter","Turicibacter","Tyzzerella","Veillonella","[Clostridium] methylpentosum group","[Eubacterium] brachy group","[Eubacterium] coprostanoligenes group","[Eubacterium] eligens group","[Eubacterium] fissicatena group","[Eubacterium] hallii group","[Eubacterium] ruminantium group","[Eubacterium] siraeum group","[Eubacterium] ventriosum group","[Eubacterium] xylanophilum group","[Ruminococcus] gauvreauii group","[Ruminococcus] torques group"
0.007760353,0.00542051,0.002776433,0.002067786,0,0,0,0.001484169,0.00300521,0,0.004533092,0.002855084,0.001533333,0,0,0.001976413,0.005006234,0.020177605,0,0.011482299,0.003414293,0.002157611,0.001509807,0.006225646,0.002239597,0.004494863,0.003644764,0,0,0.002636616,0.004611559,0.00290908,0.004050658,0.008469021,0.01088058,0,0,0,0.009839327,0.001845767,0.019814231,0.002396271,0,0.009808948,0,0.001953291,0.005220262,0,0,0,0.003154147,0.006194211,0.009543161,0,0,0.001323351,0.003463595,0,0,0,0.001833084,0.007760353,0.00542051,0.002776433,0.002067786,0,0,0,0.001484169,0.00300521,0,0.004533092,0.002855084,0.001533333,0,0,0.001976413,0.005006234,0.020177605,0,0.011482299,0.003414293,0.002157611,0.001509807,0.006225646,0.002239597,0.004494863,0.003644764,0,0,0.002636616,0.004611559,0.00290908,0.004050658,0.008469021,0.01088058,0,0,0,0.009839327,0.001845767,0.019814231,0.002396271,0,0.009808948,0,0.001953291,0.005220262,0,0,0,0.003154147,0.006194211,0.009543161,0,0,0.001323351,0.003463595,0,0,0,0.001833084,0.007760353,0.00542051,0.002776433,0.002067786,0,0,0,0.001484169,0.00300521,0,0.004533092,0.002855084,0.001533333,0,0,0.001976413,0.005006234,0.020177605,0,0.011482299,0.003414293
0.010503616,0.014513883,0.019129372,0.015853028,0.009118778,0.016502786,0.009895344,0.00882741,0.012366765,0.006539334,0.011832531,0.015499028,0.0138,0.003948013,0.021540171,0.010011664,0.002928175,0.00961589,0.011229551,0.025412333,0.011083521,0.024848886,0.012642867,0.017288485,0.010500624,0.007785745,0.010972793,0.002228634,0.014519785,0.00720675,0.004750462,0.006572365,0.00675923,0.014586693,0.018507654,0.011382781,0.008276269,0.017522466,0.014568201,0.009035562,0.009462733,0.007024685,0.009390524,0.006194683,0.005384025,0.010997877,0.013959082,0.031629974,0.008723616,0.013771601,0.013001749,0.007230505,0.037451662,0.004947484,0.007797361,0.006399217,0.012034736,0.030254387,0.007416327,0.015581386,0.012708205,0.010503616,0.014513883,0.019129372,0.015853028,0.009118778,0.016502786,0.009895344,0.00882741,0.012366765,0.006539334,0.011832531,0.015499028,0.0138,0.003948013,0.021540171,0.010011664,0.002928175,0.00961589,0.011229551,0.025412333,0.011083521,0.024848886,0.012642867,0.017288485,0.010500624,0.007785745,0.010972793,0.002228634,0.014519785,0.00720675,0.004750462,0.006572365,0.00675923,0.014586693,0.018507654,0.011382781,0.008276269,0.017522466,0.014568201,0.009035562,0.009462733,0.007024685,0.009390524,0.006194683,0.005384025,0.010997877,0.013959082,0.031629974,0.008723616,0.013771601,0.013001749,0.007230505,0.037451662,0.004947484,0.007797361,0.006399217,0.012034736,0.030254387,0.007416327,0.015581386,0.012708205,0.010503616,0.014513883,0.019129372,0.015853028,0.009118778,0.016502786,0.009895344,0.00882741,0.012366765,0.006539334,0.011832531,0.015499028,0.0138,0.003948013,0.021540171,0.010011664,0.002928175,0.00961589,0.011229551,0.025412333,0.011083521
0,0,0,0,0,0,0,0,0,0,0,0.00414667,0,0,0,0.003466822,0,0.001760286,0,0,0,0,0,0,0,0,0.00237423,0.006703177,0,0.006464591,0.002250219,0,0.004148264,0.002455392,0,0.003455873,0,0,0,0.00819482,0,0.002166492,0,0.002101317,0.004427652,0,0.016364497,0,0.014320233,0,0,0.005322782,0.008677984,0,0,0,0.001367869,0,0,0,0.002097471,0,0,0,0,0,0,0,0,0,0,0,0.00414667,0,0,0,0.003466822,0,0.001760286,0,0,0,0,0,0,0,0,0.00237423,0.006703177,0,0.006464591,0.002250219,0,0.004148264,0.002455392,0,0.003455873,0,0,0,0.00819482,0,0.002166492,0,0.002101317,0.004427652,0,0.016364497,0,0.014320233,0,0,0.005322782,0.008677984,0,0,0,0.001367869,0,0,0,0.002097471,0,0,0,0,0,0,0,0,0,0,0,0.00414667,0,0,0,0.003466822,0,0.001760286,0,0,0
0,0,0,0,0.003007049,0,0.001761036,0,0,0.00274456,0,0,0.004622222,0.002377453,0,0,0,0.003494299,0.002617414,0.001670344,0.002767647,0,0.002328207,0,0.003325868,0,0,0.002332291,0.002443574,0,0,0.001862427,0.005075523,0.004068043,0.001866766,0.001987127,0,0,0,0.004252029,0,0,0,0.00202567,0.002774662,0.002682236,0,0.002531475,0.001616801,0.002589441,0,0.003438611,0.005715409,0,0,0.001740297,0.003827523,0,0,0,0,0,0,0,0,0.003007049,0,0.001761036,0,0,0.00274456,0,0,0.004622222,0.002377453,0,0,0,0.003494299,0.002617414,0.001670344,0.002767647,0,0.002328207,0,0.003325868,0,0,0.002332291,0.002443574,0,0,0.001862427,0.005075523,0.004068043,0.001866766,0.001987127,0,0,0,0.004252029,0,0,0,0.00202567,0.002774662,0.002682236,0,0.002531475,0.001616801,0.002589441,0,0.003438611,0.005715409,0,0,0.001740297,0.003827523,0,0,0,0,0,0,0,0,0.003007049,0,0.001761036,0,0,0.00274456,0,0,0.004622222,0.002377453,0,0,0,0.003494299,0.002617414,0.001670344,0.002767647
0.001217598,0.008046654,0.005782114,0.002531713,0.003768574,0,0,0,0,0.004648948,0.005323477,0,0.003355556,0,0,0,0,0.002128107,0,0.002468747,0.005470629,0,0.002342317,0,0,0.003103596,0,0,0,0,0.004819913,0,0,0.004203298,0.006347005,0.003607067,0,0,0,0,0.004025582,0,0.002128959,0.001605406,0,0,0.001471397,0,0,0,0.005537975,0.005935137,0,0,0.002122359,0.007577543,0.001430615,0,0,0,0,0.001217598,0.008046654,0.005782114,0.002531713,0.003768574,0,0,0,0,0.004648948,0.005323477,0,0.003355556,0,0,0,0,0.002128107,0,0.002468747,0.005470629,0,0.002342317,0,0,0.003103596,0,0,0,0,0.004819913,0,0,0.004203298,0.006347005,0.003607067,0,0,0,0,0.004025582,0,0.002128959,0.001605406,0,0,0.001471397,0,0,0,0.005537975,0.005935137,0,0,0.002122359,0.007577543,0.001430615,0,0,0,0,0.001217598,0.008046654,0.005782114,0.002531713,0.003768574,0,0,0,0,0.004648948,0.005323477,0,0.003355556,0,0,0,0,0.002128107,0,0.002468747,0.005470629
0.007863042,0.009504584,0.008176469,0.003380035,0.002967996,0.004367217,0.001979069,0.005800869,0,0.008205674,0.005741916,0.004228244,0.0018,0,0.001993855,0.00311042,0.001738013,0.008748883,0.005699208,0.003897468,0.013178655,0.004743511,0.008663751,0.003493528,0,0.006447988,0.013321355,0,0.004438568,0,0,0.005494928,0.003489422,0.010601883,0.004106886,0.01114519,0,0.003890655,0.004115619,0.00722845,0.005315163,0.00157563,0.005215124,0.002975465,0.006824488,0.00517339,0.002264672,0.00709621,0.003215834,0,0.007057795,0.002802704,0.02439536,0,0.001637907,0.003009263,0.002484753,0,0.006349033,0,0.009094915,0.007863042,0.009504584,0.008176469,0.003380035,0.002967996,0.004367217,0.001979069,0.005800869,0,0.008205674,0.005741916,0.004228244,0.0018,0,0.001993855,0.00311042,0.001738013,0.008748883,0.005699208,0.003897468,0.013178655,0.004743511,0.008663751,0.003493528,0,0.006447988,0.013321355,0,0.004438568,0,0,0.005494928,0.003489422,0.010601883,0.004106886,0.01114519,0,0.003890655,0.004115619,0.00722845,0.005315163,0.00157563,0.005215124,0.002975465,0.006824488,0.00517339,0.002264672,0.00709621,0.003215834,0,0.007057795,0.002802704,0.02439536,0,0.001637907,0.003009263,0.002484753,0,0.006349033,0,0.009094915,0.007863042,0.009504584,0.008176469,0.003380035,0.002967996,0.004367217,0.001979069,0.005800869,0,0.008205674,0.005741916,0.004228244,0.0018,0,0.001993855,0.00311042,0.001738013,0.008748883,0.005699208,0.003897468,0.013178655
0.003696803,0.005046682,0.006648157,0.004374163,0.007029465,0.002726202,0.008318798,0.009768353,0.006096902,0.002086426,0.004719065,0.008225361,0.007577778,0,0.035873047,0.001846812,0.00377829,0.008078924,0.011556728,0.005777918,0.01143271,0.021050845,0.016734867,0.005867336,0.001716577,0.012815711,0.020148871,0.002790111,0,0.007070036,0.006250608,0.004232788,0,0.007012433,0.009227159,0.01576742,0.018593261,0.022806788,0.005246733,0.005179745,0.026122719,0.010372899,0.005933029,0.00453044,0.006824488,0.015237084,0.005719257,0.00460513,0.010180513,0.001564234,0.004601099,0.015520855,0,0.004541952,0.010911691,0.004930841,0.009236252,0.006621631,0.006814263,0.009373828,0.004988103,0.003696803,0.005046682,0.006648157,0.004374163,0.007029465,0.002726202,0.008318798,0.009768353,0.006096902,0.002086426,0.004719065,0.008225361,0.007577778,0,0.035873047,0.001846812,0.00377829,0.008078924,0.011556728,0.005777918,0.01143271,0.021050845,0.016734867,0.005867336,0.001716577,0.012815711,0.020148871,0.002790111,0,0.007070036,0.006250608,0.004232788,0,0.007012433,0.009227159,0.01576742,0.018593261,0.022806788,0.005246733,0.005179745,0.026122719,0.010372899,0.005933029,0.00453044,0.006824488,0.015237084,0.005719257,0.00460513,0.010180513,0.001564234,0.004601099,0.015520855,0,0.004541952,0.010911691,0.004930841,0.009236252,0.006621631,0.006814263,0.009373828,0.004988103,0.003696803,0.005046682,0.006648157,0.004374163,0.007029465,0.002726202,0.008318798,0.009768353,0.006096902,0.002086426,0.004719065,0.008225361,0.007577778,0,0.035873047,0.001846812,0.00377829,0.008078924,0.011556728,0.005777918,0.01143271
0.004973081,0.002663527,0.004177386,0,0,0.00235565,0,0,0.002032301,0,0.010763187,0.006797819,0.003666667,0.001181522,0.004576061,0.001944012,0,0.003730755,0,0,0.005819818,0.004396031,0.001989558,0.003851839,0.00123379,0.001712329,0.001552875,0,0.007023798,0,0,0,0,0.005202102,0.015747507,0.001965528,0.004648315,0.001306563,0,0,0.007876897,0.004694065,0.002013434,0.003832802,0.003034418,0.016956829,0.001752882,0.001912072,0.002167579,0.002187814,0,0.005723168,0.003473815,0,0.002145428,0.006979316,0.008106819,0.001560654,0.00243562,0,0,0.004973081,0.002663527,0.004177386,0,0,0.00235565,0,0,0.002032301,0,0.010763187,0.006797819,0.003666667,0.001181522,0.004576061,0.001944012,0,0.003730755,0,0,0.005819818,0.004396031,0.001989558,0.003851839,0.00123379,0.001712329,0.001552875,0,0.007023798,0,0,0,0,0.005202102,0.015747507,0.001965528,0.004648315,0.001306563,0,0,0.007876897,0.004694065,0.002013434,0.003832802,0.003034418,0.016956829,0.001752882,0.001912072,0.002167579,0.002187814,0,0.005723168,0.003473815,0,0.002145428,0.006979316,0.008106819,0.001560654,0.00243562,0,0,0.004973081,0.002663527,0.004177386,0,0,0.00235565,0,0,0.002032301,0,0.010763187,0.006797819,0.003666667,0.001181522,0.004576061,0.001944012,0,0.003730755,0,0,0.005819818
0.007907052,0.002897169,0.012837821,0,0.001991682,0,0.014155374,0.02327138,0.010939831,0.014815022,0,0.001373159,0.001755556,0.017117662,0,0.014353292,0.014319719,0.001326783,0.004506596,0.002374199,0,0.013535572,0,0.004187755,0.003513619,0.011183647,0.002220226,0.01461569,0.002219284,0.00361314,0.021863237,0,0.003001391,0,0.001586751,0.008207698,0.010793161,0.00778131,0.008203982,0.005421337,0.00958472,0,0,0.005076782,0.002928154,0.003941967,0.002993974,0.001804349,0.001332528,0,0,0.001530889,0.002412008,0,0.005559657,0.003553106,0.002974174,0.034312086,0.002846118,0.007853185,0,0.007907052,0.002897169,0.012837821,0,0.001991682,0,0.014155374,0.02327138,0.010939831,0.014815022,0,0.001373159,0.001755556,0.017117662,0,0.014353292,0.014319719,0.001326783,0.004506596,0.002374199,0,0.013535572,0,0.004187755,0.003513619,0.011183647,0.002220226,0.01461569,0.002219284,0.00361314,0.021863237,0,0.003001391,0,0.001586751,0.008207698,0.010793161,0.00778131,0.008203982,0.005421337,0.00958472,0,0,0.005076782,0.002928154,0.003941967,0.002993974,0.001804349,0.001332528,0,0,0.001530889,0.002412008,0,0.005559657,0.003553106,0.002974174,0.034312086,0.002846118,0.007853185,0,0.007907052,0.002897169,0.012837821,0,0.001991682,0,0.014155374,0.02327138,0.010939831,0.014815022,0,0.001373159,0.001755556,0.017117662,0,0.014353292,0.014319719,0.001326783,0.004506596,0.002374199,0
0,0.009541967,0.006189664,0.002836579,0,0,0,0.008090175,0.019177134,0.015277117,0,0.001672264,0,0.003904787,0.006226711,0,0.023765444,0.002101834,0.001741425,0,0.001836476,0.052154378,0,0,0,0.001444777,0,0.007852046,0,0,0,0,0.018203558,0.003579046,0,0,0.011881547,0.003106717,0.001594462,0.003005412,0.002300333,0.002035189,0,0.007253747,0,0.002193914,0.002827642,0.002598802,0.00191884,0,0,0.004003863,0,0.00154102,0.003483436,0.004985226,0.001229827,0.004392125,0,0.014664834,0,0,0.009541967,0.006189664,0.002836579,0,0,0,0.008090175,0.019177134,0.015277117,0,0.001672264,0,0.003904787,0.006226711,0,0.023765444,0.002101834,0.001741425,0,0.001836476,0.052154378,0,0,0,0.001444777,0,0.007852046,0,0,0,0,0.018203558,0.003579046,0,0,0.011881547,0.003106717,0.001594462,0.003005412,0.002300333,0.002035189,0,0.007253747,0,0.002193914,0.002827642,0.002598802,0.00191884,0,0,0.004003863,0,0.00154102,0.003483436,0.004985226,0.001229827,0.004392125,0,0.014664834,0,0,0.009541967,0.006189664,0.002836579,0,0,0,0.008090175,0.019177134,0.015277117,0,0.001672264,0,0.003904787,0.006226711,0,0.023765444,0.002101834,0.001741425,0,0.001836476
0,0.002485958,0.002954736,0.001895471,0.006853729,0.004631897,0.002448678,0,0,0.002338477,0.007578399,0.004105883,0.001888889,0,0.00398771,0.014936496,0,0.00296884,0.007778364,0.006229646,0,0,0.002187103,0.0076141,0.005927555,0.004280822,0.003285421,0,0.007106431,0.003515488,0,0.002708984,0,0.010570671,0.004986933,0.002699901,0.004602966,0.002976061,0.002207716,0.005653266,0.011100849,0.004103204,0.002467282,0.00486665,0.006848102,0.009971691,0.001356244,0.006584528,0,0,0,0.005558303,0.00228092,0,0.004982929,0.003480594,0.002949075,0,0,0.003624547,0.00340178,0,0.002485958,0.002954736,0.001895471,0.006853729,0.004631897,0.002448678,0,0,0.002338477,0.007578399,0.004105883,0.001888889,0,0.00398771,0.014936496,0,0.00296884,0.007778364,0.006229646,0,0,0.002187103,0.0076141,0.005927555,0.004280822,0.003285421,0,0.007106431,0.003515488,0,0.002708984,0,0.010570671,0.004986933,0.002699901,0.004602966,0.002976061,0.002207716,0.005653266,0.011100849,0.004103204,0.002467282,0.00486665,0.006848102,0.009971691,0.001356244,0.006584528,0,0,0,0.005558303,0.00228092,0,0.004982929,0.003480594,0.002949075,0,0,0.003624547,0.00340178,0,0.002485958,0.002954736,0.001895471,0.006853729,0.004631897,0.002448678,0,0,0.002338477,0.007578399,0.004105883,0.001888889,0,0.00398771,0.014936496,0,0.00296884,0.007778364,0.006229646,0
0.06673317,0.171774096,0.13074709,0.098007767,0.215531213,0.122745259,0.052696901,0.07736109,0.060363652,0.115621587,0.034126043,0.096868924,0.158,0.041511772,0.036461398,0.073613271,0.044470473,0.095817351,0.191229551,0.116472319,0.186557513,0.051661441,0.064710032,0.045057554,0.118765674,0.091636344,0.086832649,0.025387419,0.022924733,0.137475099,0.028113844,0.089658145,0.048827505,0.166925038,0.114379434,0.098276383,0.041063897,0.103566918,0.072759236,0.136238887,0.102155691,0.082819065,0.031175218,0.100577442,0.102083948,0.109327672,0.039970828,0.12719316,0.101716296,0.040532685,0.09414557,0.111896182,0.091656289,0.112251105,0.088539264,0.205953266,0.089927967,0.027757341,0.107605156,0.090217889,0.078099938,0.06673317,0.171774096,0.13074709,0.098007767,0.215531213,0.122745259,0.052696901,0.07736109,0.060363652,0.115621587,0.034126043,0.096868924,0.158,0.041511772,0.036461398,0.073613271,0.044470473,0.095817351,0.191229551,0.116472319,0.186557513,0.051661441,0.064710032,0.045057554,0.118765674,0.091636344,0.086832649,0.025387419,0.022924733,0.137475099,0.028113844,0.089658145,0.048827505,0.166925038,0.114379434,0.098276383,0.041063897,0.103566918,0.072759236,0.136238887,0.102155691,0.082819065,0.031175218,0.100577442,0.102083948,0.109327672,0.039970828,0.12719316,0.101716296,0.040532685,0.09414557,0.111896182,0.091656289,0.112251105,0.088539264,0.205953266,0.089927967,0.027757341,0.107605156,0.090217889,0.078099938,0.06673317,0.171774096,0.13074709,0.098007767,0.215531213,0.122745259,0.052696901,0.07736109,0.060363652,0.115621587,0.034126043,0.096868924,0.158,0.041511772,0.036461398,0.073613271,0.044470473,0.095817351,0.191229551,0.116472319,0.186557513
0,0,0.005629282,0,0,0,0,0.004268198,0.003437615,0,0,0.001481925,0,0,0.001617964,0.001166407,0,0,0,0.001376195,0,0,0,0.001701975,0.001555648,0,0.009150411,0.001338908,0,0,0,0,0.004148264,0.002247308,0,0,0,0,0,0,0,0,0,0,0,0.002491154,0.002315851,0.001992863,0,0.008021984,0.002966772,0,0.002464443,0,0,0,0.001844741,0.007758678,0,0,0.00130431,0,0,0.005629282,0,0,0,0,0.004268198,0.003437615,0,0,0.001481925,0,0,0.001617964,0.001166407,0,0,0,0.001376195,0,0,0,0.001701975,0.001555648,0,0.009150411,0.001338908,0,0,0,0,0.004148264,0.002247308,0,0,0,0,0,0,0,0,0,0,0,0.002491154,0.002315851,0.001992863,0,0.008021984,0.002966772,0,0.002464443,0,0,0,0.001844741,0.007758678,0,0,0.00130431,0,0,0.005629282,0,0,0,0,0.004268198,0.003437615,0,0,0.001481925,0,0,0.001617964,0.001166407,0,0,0,0.001376195,0
0,0.001373819,0,0.002942619,0.002655576,0,0,0.001231957,0,0.003556726,0.013645768,0.002528789,0,0,0,0,0.003740507,0.014936157,0,0,0.003414293,0,0,0,0.002668741,0,0.005800821,0.007921151,0,0,0.002472463,0,0,0.005493419,0,0.002224718,0.002539567,0,0.002957249,0.001149981,0,0,0,0,0.001204321,0.001266808,0.003582533,0.001588905,0,0,0,0.001130502,0,0,0,0.002320396,0.006011094,0,0.001368326,0,0,0,0.001373819,0,0.002942619,0.002655576,0,0,0.001231957,0,0.003556726,0.013645768,0.002528789,0,0,0,0,0.003740507,0.014936157,0,0,0.003414293,0,0,0,0.002668741,0,0.005800821,0.007921151,0,0,0.002472463,0,0,0.005493419,0,0.002224718,0.002539567,0,0.002957249,0.001149981,0,0,0,0,0.001204321,0.001266808,0.003582533,0.001588905,0,0,0,0.001130502,0,0,0,0.002320396,0.006011094,0,0.001368326,0,0,0,0.001373819,0,0.002942619,0.002655576,0,0,0.001231957,0,0.003556726,0.013645768,0.002528789,0,0,0,0,0.003740507,0.014936157,0,0,0.003414293
0.001775052,0.002102784,0.001732087,0,0,0,0.006406816,0.002328108,0,0.001526311,0.001882976,0,0,0,0,0.002786418,0.003306004,0.002706111,0,0.001817418,0,0,0.00166502,0,0,0,0.001424538,0,0,0.001796805,0.002277999,0,0,0,0,0,0,0,0.002984505,0,0,0,0,0.001706269,0,0,0,0.002114051,0.001545732,0,0,0,0,0,0,0,0.001618854,0.012440639,0,0,0.001110426,0.001775052,0.002102784,0.001732087,0,0,0,0.006406816,0.002328108,0,0.001526311,0.001882976,0,0,0,0,0.002786418,0.003306004,0.002706111,0,0.001817418,0,0,0.00166502,0,0,0,0.001424538,0,0,0.001796805,0.002277999,0,0,0,0,0,0,0,0.002984505,0,0,0,0,0.001706269,0,0,0,0.002114051,0.001545732,0,0,0,0,0,0,0,0.001618854,0.012440639,0,0,0.001110426,0.001775052,0.002102784,0.001732087,0,0,0,0.006406816,0.002328108,0,0.001526311,0.001882976,0,0,0,0,0.002786418,0.003306004,0.002706111,0,0.001817418,0
0.007158889,0.004981262,0.02893604,0,0,0,0,0.002919835,0,0.001554317,0.001208824,0.008619635,0.005688889,0,0.007599529,0.034571021,0.023897684,0.006226683,0,0.003078054,0,0,0.003005503,0.011353966,0.008569474,0.001551798,0.001463039,0.03147729,0,0.016952463,0.015348714,0.002770552,0.005856372,0,0.002960158,0.001771135,0,0.010641232,0.002534785,0.001507538,0,0.004595588,0,0.004118582,0.001605762,0.001245577,0.017631178,0.025799502,0.004299623,0.002790255,0,0,0.009097463,0.001743785,0.013864538,0,0.009549984,0.020132433,0.006403766,0,0.008601392,0.007158889,0.004981262,0.02893604,0,0,0,0,0.002919835,0,0.001554317,0.001208824,0.008619635,0.005688889,0,0.007599529,0.034571021,0.023897684,0.006226683,0,0.003078054,0,0,0.003005503,0.011353966,0.008569474,0.001551798,0.001463039,0.03147729,0,0.016952463,0.015348714,0.002770552,0.005856372,0,0.002960158,0.001771135,0,0.010641232,0.002534785,0.001507538,0,0.004595588,0,0.004118582,0.001605762,0.001245577,0.017631178,0.025799502,0.004299623,0.002790255,0,0,0.009097463,0.001743785,0.013864538,0,0.009549984,0.020132433,0.006403766,0,0.008601392,0.007158889,0.004981262,0.02893604,0,0,0,0,0.002919835,0,0.001554317,0.001208824,0.008619635,0.005688889,0,0.007599529,0.034571021,0.023897684,0.006226683,0,0.003078054,0
0.017457127,0.005999944,0.031890777,0.001895471,0.015835823,0,0.017308466,0.02456154,0,0.004746968,0.03049957,0.018490068,0.016222222,0.007939252,0.018778192,0.045425091,0.020799486,0.022988808,0.003493404,0.022586406,0.005612892,0.011984032,0.030351348,0.018318628,0.020639157,0.010327483,0.013924538,0.023970769,0.002856738,0.023866255,0.067534344,0.005787376,0.017227496,0.005597461,0.009973865,0.030584474,0.049907034,0.015083547,0.011719974,0.006271743,0.01965739,0.046776523,0.01071906,0.018037706,0.019611547,0.015435244,0.041838863,0.067501515,0.009665269,0.020123659,0.002342189,0.004945948,0.018797929,0.00644795,0.047545446,0.001704041,0.027256984,0.023320625,0.017350374,0,0.008037367,0.017457127,0.005999944,0.031890777,0.001895471,0.015835823,0,0.017308466,0.02456154,0,0.004746968,0.03049957,0.018490068,0.016222222,0.007939252,0.018778192,0.045425091,0.020799486,0.022988808,0.003493404,0.022586406,0.005612892,0.011984032,0.030351348,0.018318628,0.020639157,0.010327483,0.013924538,0.023970769,0.002856738,0.023866255,0.067534344,0.005787376,0.017227496,0.005597461,0.009973865,0.030584474,0.049907034,0.015083547,0.011719974,0.006271743,0.01965739,0.046776523,0.01071906,0.018037706,0.019611547,0.015435244,0.041838863,0.067501515,0.009665269,0.020123659,0.002342189,0.004945948,0.018797929,0.00644795,0.047545446,0.001704041,0.027256984,0.023320625,0.017350374,0,0.008037367,0.017457127,0.005999944,0.031890777,0.001895471,0.015835823,0,0.017308466,0.02456154,0,0.004746968,0.03049957,0.018490068,0.016222222,0.007939252,0.018778192,0.045425091,0.020799486,0.022988808,0.003493404,0.022586406,0.005612892
